48	2624.586182	2641.292969	2631.000000	2648.707031	
49	2627.699463	2643.000000	2631.450684	2647.150146	
50	2626.000000	2642.845703	2634.000000	2647.691162	
51	2626.000000	2642.159424	2634.000000	2646.478271	
52	2625.834961	2642.504639	2634.165039	2648.504639	
53	2625.683350	2640.683350	2635.341553	2646.341553	
54	2628.647217	2644.176270	2636.647217	2647.470947	
55	2626.817871	2645.000000	2635.364014	2646.274414	
56	2626.376221	2645.188232	2637.000000	2651.811768	
57	2627.610840	2645.610840	2637.000000	2650.805420	
58	2625.397949	2643.598633	2636.197021	2649.397949	
59	2623.828369	2641.792969	2633.000000	2646.585938	
60	2626.572266	2640.786133	2632.786133	2644.572266	
61	2625.220947	2640.442139	2632.000000	2643.884033	
62	2626.000000	2642.227783	2632.683594	2646.772217	
63	2625.765137	2642.295654	2634.530518	2646.234863	
64	2625.242920	2640.242920	2633.242920	2646.757080	
65	2626.000000	2641.754883	2633.748291	2645.245117	
66	2624.957275	2643.478516	2633.260742	2643.521484	
67	2622.540527	2642.270264	2632.918945	2645.540527	
68	2624.000000	2642.158936	2630.560791	2646.158936	
69	2624.291016	2640.873047	2632.873047	2644.000000	
70	2625.000000	2642.698242	2633.792725	2644.603760	
71	2625.937744	2642.937744	2631.937744	2646.625244	
72	2627.676758	2644.030273	2633.676758	2648.323242	
73	2625.998535	2641.666260	2632.666260	2649.000000	
74	2624.344238	2640.655762	2631.655762	2649.000000	
75	2625.354736	2640.000000	2631.000000	2648.645264	
76	2626.729736	2640.729736	2631.000000	2648.000000	
77	2628.749756	2642.374756	2631.749756	2648.374756	
78	2628.846191	2642.615479	2632.230713	2647.846191	
79	2627.394287	2642.000000	2631.000000	2646.394287	
80	2628.404053	2641.192139	2631.404053	2646.192139	
81	2627.761475	2641.238525	2633.651367	2645.825684	
82	2627.263428	2642.157715	2634.736572	2646.578857	
83	2628.141113	2641.429443	2632.570557	2646.000000	
84	2626.562256	2640.687012	2631.562256	2645.124756	
85	2625.553955	2639.446045	2631.000000	2644.446045	
86	2623.636230	2640.000000	2631.454590	2645.454590	
87	2623.852783	2640.463135	2631.536865	2646.926514	
88	2626.000000	2640.528320	2631.000000	2646.113525	
89	2626.479492	2642.396973	2631.000000	2644.479492	
90	2626.027100	2643.054199	2631.972900	2646.459229	
91	2626.479248	2642.972412	2633.493164	2647.506836	
92	2626.500977	2643.500977	2632.001465	2647.000000	
93	2627.024658	2642.000000	2631.012451	2647.000000	
94	2627.974609	2642.512695	2633.025391	2648.025391	
95	2625.961426	2644.038574	2635.038574	2648.480713	
96	2626.579590	2644.473389	2634.947021	2646.947021	
97	2626.931396	2643.465820	2634.534180	2646.534180	
98	2624.916016	2643.000000	2634.458008	2647.000000	
99	2625.649170	2643.549805	2634.549805	2648.099365	
100	2627.000000	2642.885498	2633.328125	2645.099121	
101	2627.000000	2642.563965	2633.127930	2646.511719	
102	2625.290039	2642.429932	2634.000000	2647.719971	
103	2625.728516	2643.152344	2633.423828	2648.304688	
104	2628.164795	2642.835205	2633.000000	2647.670166	
105	2629.000000	2643.765381	2634.177002	2646.588379	
106	2628.406006	2642.623535	2634.406006	2647.000000	
107	2628.000000	2642.798828	2635.798828	2647.599609	
108	2627.394775	2641.579590	2634.579590	2648.000000	
109	2627.000000	2641.220703	2633.610352	2648.610352	
110	2627.000000	2641.384766	2634.000000	2646.539307	
111	2627.000000	2643.478760	2632.760742	2646.239258	
112	2627.623779	2643.128662	2630.752441	2645.128662	
113	2627.372559	2638.862549	2631.882568	2645.255127	
114	2627.000000	2639.526123	2633.000000	2646.000000	
115	2625.091064	2641.000000	2632.363770	2646.000000	
116	2625.282227	2641.000000	2632.641113	2644.717773	
117	2626.000000	2641.000000	2633.645996	2645.291748	
118	2626.000000	2642.302246	2634.000000	2646.000000	
119	2626.000000	2645.627441	2635.313721	2646.656982	
120	2627.324707	2644.350830	2636.000000	2647.662354	
121	2626.665283	2643.000000	2633.330566	2648.000000	
122	2626.672363	2643.672363	2632.672363	2647.327637	
123	2624.287598	2641.965820	2633.000000	2647.677979	
124	2625.738037	2639.631104	2631.631104	2648.000000	
125	2625.617188	2642.457275	2633.074219	2646.617188	
126	2626.397949	2641.204102	2634.000000	2646.000000	
127	2628.414551	2642.829102	2634.707275	2648.121826	
128	2628.284668	2640.423096	2633.569336	2646.854004	
129	2627.276855	2642.615723	2633.723145	2648.169434	
130	2627.000000	2644.000000	2632.539062	2646.808594	
131	2627.000000	2643.262207	2634.213135	2646.737793	
132	2626.254395	2644.491211	2634.254395	2646.254395	
133	2628.262695	2645.754150	2637.770996	2648.262695	
134	2625.944580	2642.180908	2635.944580	2645.944580	
135	2627.322510	2644.096680	2635.774170	2648.096680	
136	2628.784912	2641.075684	2633.645264	2649.000000	
137	2627.408203	2640.000000	2633.795898	2650.591797	
138	2624.575439	2644.041016	2632.383545	2646.150635	
139	2626.465088	2644.178223	2631.178223	2645.821777	
140	2627.000000	2643.164307	2629.328857	2647.671143	
141	2627.000000	2642.150391	2632.398682	2647.150391	
142	2627.000000	2642.863770	2632.136230	2644.408936	
143	2627.877930	2643.000000	2632.877930	2646.633545	
144	2627.107666	2642.107666	2633.000000	2646.107666	
145	2627.000000	2641.092773	2631.185547	2647.814453	
146	2627.000000	2641.000000	2631.923096	2646.153809	
147	2627.939941	2642.879883	2635.759521	2648.819824	
148	2627.042969	2638.214600	2633.128906	2649.957031	
149	2626.025391	2639.948975	2635.923584	2646.101807	
150	2623.024902	2641.983398	2634.016602	2646.991699	
151	2625.990967	2639.027344	2633.000000	2646.963623	
152	2625.078613	2642.000000	2633.026123	2643.104736	
153	2627.869629	2641.956543	2633.913086	2647.086914	
154	2625.122314	2641.183594	2632.000000	2648.877686	
155	2626.681641	2643.840820	2631.761230	2646.840820	
156	2623.097412	2641.902588	2629.097412	2645.097412	
157	2624.230469	2641.115234	2630.000000	2645.884766	
158	2625.866211	2642.401123	2630.534912	2645.000000	
159	2625.305664	2644.388672	2633.847168	2645.152832	
160	2626.828613	2641.514160	2633.000000	2646.685547	
161	2626.190430	2644.000000	2632.809570	2649.619385	
162	2627.000000	2644.419189	2632.000000	2648.209473	
163	2626.084473	2644.397705	2631.313232	2648.084473	
164	2623.246826	2639.246826	2630.480713	2645.246826	
165	2624.527832	2640.791992	2634.208008	2645.472168	
166	2625.438477	2643.000000	2631.438477	2645.403809	
167	2624.892822	2643.297607	2630.000000	2647.809570	
168	2627.000000	2644.627197	2630.940674	2644.686523	
169	2627.328613	2644.356689	2633.000000	2644.657471	
170	2627.656494	2641.343506	2632.656494	2646.687012	
171	2626.282227	2641.282227	2632.000000	2647.282227	
172	2625.374512	2641.123535	2632.000000	2646.374512	
173	2627.171143	2642.219238	2632.390381	2646.609619	
174	2627.781250	2641.812500	2633.406250	2646.406250	
175	2625.577393	2642.577393	2632.732178	2647.000000	
176	2625.439209	2642.439209	2631.878174	2647.000000	
177	2626.455811	2642.088135	2632.088135	2646.088135	
178	2626.527344	2641.000000	2632.418213	2647.363770	
179	2626.000000	2641.000000	2633.510254	2648.041260	
180	2626.506836	2642.013672	2633.000000	2646.506836	
181	2626.475342	2643.000000	2632.475342	2647.000000	
182	2626.000000	2643.000000	2633.630615	2646.456543	
183	2624.311279	2643.000000	2632.748535	2644.874268	
184	2624.164551	2643.000000	2631.582275	2644.582275	
185	2626.804688	2641.195312	2632.000000	2643.195312	
186	2628.000000	2642.485352	2633.242676	2645.106445	
187	2627.358643	2644.000000	2634.000000	2647.641357	
188	2627.000000	2644.000000	2635.986084	2648.662109	
189	2626.316650	2643.316650	2633.583008	2648.316650	
190	2626.705811	2642.294189	2634.117432	2648.000000	
191	2628.457275	2641.271484	2634.271484	2647.271484	
192	2629.000000	2644.007812	2634.000000	2647.751953	
193	2625.898438	2645.000000	2634.000000	2646.449219	
194	2627.397949	2644.200684	2635.598633	2647.598633	
195	2628.000000	2644.000000	2631.887695	2645.532715	
196	2627.154541	2642.309082	2633.536133	2645.845459	
197	2627.000000	2642.000000	2630.529297	2644.264648	
198	2627.000000	2643.778809	2632.668213	2643.110596	
199	2625.178711	2641.267822	2631.178711	2644.821289	
200	2625.932373	2643.797363	2632.864990	2649.662354	
201	2626.000000	2642.090332	2632.045166	2648.090332	
202	2627.952393	2642.000000	2633.952393	2648.000000	
203	2626.006592	2643.993408	2630.013184	2646.006592	
204	2626.982910	2641.034424	2632.017090	2648.948486	
205	2626.037109	2642.962891	2633.111328	2646.148438	
206	2626.943604	2642.112793	2635.774170	2649.774170	
207	2626.075195	2644.075195	2632.075195	2646.150635	
208	2627.094238	2644.905762	2633.188477	2647.811523	
209	2628.113525	2644.000000	2635.000000	2646.113525	
210	2628.601807	2643.867188	2634.468994	2646.734619	
211	2626.151611	2643.151611	2630.697021	2645.151611	
212	2627.170654	2643.317383	2628.829346	2645.829346	
213	2627.431396	2640.189453	2629.137207	2645.379150	
214	2625.207520	2641.207520	2633.170166	2646.377686	
215	2625.775879	2642.224121	2630.672363	2644.672363	
216	2625.000000	2642.759033	2633.000000	2646.759033	
217	2625.515137	2642.000000	2633.000000	2646.257568	
218	2627.274658	2642.000000	2632.725342	2647.274658	
219	2627.708496	2642.583252	2632.874756	2648.000000	
220	2627.926758	2643.691162	2634.073242	2648.000000	
221	2629.020020	2643.326660	2632.979980	2649.306641	
222	2626.655273	2642.276123	2634.655273	2650.965576	
223	2626.724854	2640.449951	2634.000000	2648.637451	
224	2627.239014	2643.000000	2632.858398	2646.858398	
225	2627.994873	2642.201904	2631.798096	2646.197021	
226	2629.330322	2640.582520	2633.000000	2647.165039	
227	2627.870850	2642.177002	2633.870850	2646.435303	
228	2628.093018	2645.000000	2633.186035	2646.546631	
229	2627.943604	2645.471924	2632.415527	2647.415527	
230	2628.019043	2645.019043	2634.490479	2648.509521	
231	2627.000000	2644.000000	2633.981201	2648.000000	
232	2627.528564	2643.471436	2634.585449	2648.000000	
233	2628.000000	2643.547607	2635.452393	2649.095215	
234	2626.867432	2642.867432	2635.000000	2648.301025	
235	2627.753906	2642.584717	2636.169189	2648.169189	
236	2628.397217	2643.000000	2635.191650	2648.397217	
237	2627.379150	2643.620850	2633.379150	2647.379150	
238	2627.637939	2642.086426	2633.637939	2645.724365	
239	2628.654297	2642.308594	2632.691406	2647.617188	
240	2628.329590	2643.000000	2631.329590	2649.670410	
241	2628.687012	2642.312988	2632.374268	2649.312988	
242	2628.296631	2642.000000	2631.593262	2645.482910	
243	2625.840332	2642.719971	2631.000000	2644.000000	
244	2626.472656	2643.736328	2630.263672	2646.945312	
245	2625.494385	2644.000000	2631.505615	2649.505615	
246	2625.000000	2642.462891	2630.462891	2646.157227	
247	2626.566895	2644.350342	2631.566895	2646.566895	
248	2629.392578	2642.607422	2633.594971	2646.202393	
249	2627.565430	2642.811523	2633.188477	2648.434570	
250	2628.650146	2642.174805	2633.825195	2648.174805	
251	2629.000000	2645.354980	2634.000000	2649.677490	
252	2629.000000	2642.591797	2635.704102	2648.295898	
253	2629.000000	2644.596680	2634.268799	2648.865479	
254	2628.121338	2643.242676	2631.363770	2648.121338	
255	2627.107666	2644.784912	2631.892334	2646.215088	
256	2628.812256	2644.093750	2632.906250	2646.000000	
257	2625.318604	2641.239014	2633.920410	2646.920410	
258	2624.066406	2640.066406	2631.199219	2644.199219	
259	2625.894043	2642.841064	2633.841064	2644.000000	
260	2623.120117	2643.000000	2634.000000	2644.000000	
261	2625.918213	2644.945557	2634.000000	2646.918213	
262	2626.984863	2644.015137	2633.015137	2647.984863	
263	2627.000000	2644.000000	2633.997559	2648.000000	
264	2627.977051	2642.011475	2630.034668	2648.000000	
265	2626.026123	2642.947510	2632.947510	2647.973877	
266	2626.959473	2641.000000	2631.040527	2646.918945	
267	2626.111084	2641.055420	2631.944580	2645.055420	
268	2627.785889	2641.857422	2631.142578	2646.214111	
269	2624.823975	2640.263916	2632.736084	2648.823975	
270	2623.520752	2643.000000	2630.416504	2647.000000	
271	2627.638428	2642.879395	2633.638428	2646.638428	
272	2625.273193	2642.273193	2631.136719	2644.409912	
273	2626.847168	2643.541260	2632.152832	2646.847168	
274	2626.337891	2641.506836	2633.000000	2646.675781	
275	2628.185059	2643.444580	2632.259277	2649.444580	
276	2628.396240	2641.804932	2630.006104	2647.201172	
277	2626.217773	2644.564453	2634.000000	2647.782227	
278	2627.234375	2643.000000	2632.828125	2647.468750	
279	2627.496826	2642.496826	2630.257812	2648.748535	
280	2626.000000	2641.000000	2633.731201	2648.000000	
281	2625.428223	2641.285889	2632.142090	2646.570312	
282	2624.905762	2642.603760	2630.905762	2643.603760	
283	2627.000000	2644.000000	2633.000000	2644.047607	
284	2627.665039	2644.665039	2633.332520	2643.662842	
285	2628.305664	2644.263916	2634.347168	2647.000000	
286	2627.361084	2642.083008	2633.916992	2647.361084	
287	2627.250977	2643.625488	2632.374512	2647.250977	
288	2626.000000	2643.000000	2632.612549	2647.162354	
289	2626.000000	2642.599854	2632.000000	2647.399414	
290	2626.000000	2642.000000	2632.824463	2645.824463	
291	2626.000000	2642.423828	2633.152344	2647.000000	
292	2626.869629	2643.434814	2633.304443	2648.739258	
293	2626.664307	2642.664307	2634.109375	2649.218994	
294	2625.911377	2642.366943	2633.455566	2647.911377	
295	2627.933105	2644.466553	2635.399658	2649.000000	
296	2628.044189	2646.433594	2636.522217	2650.911621	
297	2628.959473	2646.530518	2635.510254	2652.020264	
298	2628.990723	2644.497803	2635.502197	2649.493164	
299	2627.514893	2644.000000	2635.485107	2645.940430	
300	2629.056152	2643.471924	2635.000000	2646.640137	
301	2627.829590	2644.085205	2633.914795	2646.286865	
302	2627.116943	2643.324463	2632.441406	2645.675537	
303	2627.424561	2640.849365	2630.849365	2647.000000	
304	2626.406982	2640.593018	2631.186279	2647.000000	
305	2625.387939	2641.000000	2631.387939	2643.939697	
306	2624.367432	2640.367432	2631.632568	2645.794922	
307	2625.306885	2641.960205	2632.653320	2646.693115	
308	2629.374023	2643.674805	2632.325195	2648.699219	
309	2630.303223	2644.000000	2632.696777	2647.212646	
310	2629.279785	2644.720215	2633.000000	2649.601562	
311	2627.511719	2642.767822	2632.255859	2646.535400	
312	2627.000000	2644.304688	2635.072998	2647.304688	
313	2627.793213	2645.000000	2634.413330	2646.413330	
314	2626.360107	2643.360107	2636.459961	2647.639893	
315	2627.693848	2644.693848	2635.306152	2648.000000	
316	2626.251953	2644.125977	2634.125977	2648.874023	
317	2626.900391	2644.000000	2634.000000	2649.000000	
318	2628.853271	2642.146729	2634.926514	2649.926514	
319	2629.000000	2644.858398	2635.000000	2650.000000	
320	2627.042969	2643.042969	2633.042969	2650.000000	
321	2629.988281	2642.005859	2633.002930	2650.002930	
322	2626.027100	2644.027100	2633.945557	2650.945557	
323	2626.949463	2645.000000	2632.202393	2649.000000	
324	2626.000000	2644.926758	2636.000000	2648.780029	
325	2626.094727	2644.189453	2636.000000	2646.473389	
326	2627.116211	2645.651611	2636.000000	2650.419189	
327	2627.725586	2643.274414	2635.862793	2646.411621	
328	2626.473877	2644.842041	2635.315918	2649.000000	
329	2628.644287	2644.177734	2636.644287	2649.355713	
330	2627.000000	2644.408447	2634.802734	2650.605713	
331	2626.568604	2642.646973	2634.431396	2649.215576	
332	2625.700195	2644.766602	2635.533203	2649.766602	
333	2627.749756	2644.250244	2634.250244	2649.250244	
334	2627.000000	2645.266846	2635.000000	2649.733154	
335	2627.849121	2646.000000	2635.566162	2649.566162	
336	2629.700195	2645.700195	2636.700195	2650.700195	
337	2629.632324	2645.316162	2636.316162	2650.632324	
338	2629.668945	2646.000000	2636.334473	2651.334473	
339	2627.349121	2644.952637	2635.698242	2649.301758	
340	2627.269531	2642.634766	2635.539062	2648.365234	
341	2626.380859	2641.619141	2633.380859	2648.619141	
342	2626.207764	2641.396240	2632.811523	2647.603760	
343	2625.822510	2642.822510	2633.056152	2647.822510	
344	2627.000000	2644.853027	2636.000000	2648.573486	
345	2627.441895	2646.441895	2636.441895	2649.325928	
346	2627.542236	2646.084229	2636.084229	2650.084229	
347	2627.474121	2644.525879	2635.948242	2649.948242	
348	2628.490723	2642.037109	2635.037109	2649.527832	
349	2627.477539	2640.507568	2634.015137	2649.015137	
350	2626.524658	2641.524658	2633.426025	2647.901367	
351	2627.542480	2643.084717	2634.169678	2648.169678	
352	2628.000000	2643.439697	2633.198242	2650.000000	
353	2627.421631	2644.735352	2634.470947	2650.000000	
354	2627.596436	2644.807129	2635.210693	2649.403564	
355	2628.613770	2644.000000	2634.613770	2650.227539	
356	2628.369385	2643.369385	2635.000000	2649.738770	
357	2628.647461	2645.589355	2636.294678	2650.942139	
358	2628.336426	2647.663574	2635.672852	2649.345459	
359	2628.679932	2645.959961	2635.679932	2649.360107	
360	2628.303223	2645.000000	2636.696777	2650.696777	
361	2628.714355	2643.571045	2635.571045	2648.856689	
362	2625.341309	2641.536377	2634.268311	2647.268311	
363	2626.993164	2642.496582	2633.251709	2647.000000	
364	2626.472412	2644.527588	2631.472412	2648.527588	
365	2626.779541	2642.661133	2634.897949	2652.118408	
366	2625.409180	2643.590820	2632.818359	2649.022949	
367	2626.623047	2643.188477	2633.623047	2649.623047	
368	2627.000000	2643.827393	2633.172607	2648.345459	
369	2627.000000	2644.000000	2635.530518	2648.000000	
370	2627.859619	2644.859619	2636.859619	2648.000000	
371	2628.876465	2645.000000	2635.247070	2649.752930	
372	2629.893555	2644.106445	2636.787109	2650.893555	
373	2627.267578	2645.821533	2637.910889	2650.089111	
374	2627.927490	2641.362549	2635.217529	2650.927490	
375	2628.944092	2643.832031	2634.055908	2651.000000	
376	2629.000000	2644.000000	2635.920166	2648.119629	
377	2628.022949	2644.977051	2636.000000	2648.977051	
378	2628.993408	2644.006592	2633.019531	2646.019531	
379	2628.989990	2643.010010	2636.969971	2649.969971	
380	2628.000000	2644.000000	2634.025635	2647.051514	
381	2628.000000	2644.083008	2634.875488	2649.000000	
382	2628.000000	2646.057617	2632.230713	2649.000000	
383	2628.000000	2646.851807	2635.925781	2649.000000	
384	2628.180908	2645.271484	2635.361816	2649.000000	
385	2629.892822	2647.678711	2638.571777	2648.892822	
386	2628.505859	2645.000000	2635.123535	2648.123535	
387	2625.139893	2644.719971	2635.860107	2649.000000	
388	2625.843750	2643.000000	2635.000000	2649.000000	
389	2625.344238	2643.344238	2635.344238	2648.483643	
390	2627.187744	2644.812256	2636.436768	2647.314453	
391	2628.000000	2643.593262	2633.796631	2652.186279	
392	2627.780518	2642.877441	2634.096924	2649.219482	
393	2627.706543	2645.764404	2637.529053	2649.764404	
394	2629.246826	2644.498047	2635.498047	2649.501953	
395	2627.000000	2643.531738	2634.265869	2650.468262	
396	2627.000000	2645.000000	2634.719482	2649.000000	
397	2626.704834	2644.704834	2634.000000	2649.000000	
398	2626.000000	2644.000000	2634.000000	2649.309326	
399	2625.676758	2643.676758	2633.676758	2649.353516	
400	2625.336914	2643.336914	2634.010986	2648.000000	
401	2626.350098	2644.000000	2635.299805	2648.700195	
402	2626.637939	2644.362061	2634.362061	2649.637939	
403	2625.626221	2645.000000	2633.878906	2649.373779	
404	2626.539795	2646.154785	2634.309814	2649.229980	
405	2628.603760	2647.207764	2638.000000	2649.584473	
406	2628.000000	2646.406738	2637.593262	2652.000000	
407	2628.000000	2645.748535	2635.331299	2649.914307	
408	2627.145752	2644.000000	2633.854248	2647.854248	
409	2627.310059	2643.563232	2634.126465	2648.563232	
410	2627.216797	2643.000000	2633.445801	2648.000000	
411	2626.820557	2643.455078	2634.000000	2648.455078	
412	2628.535156	2643.535156	2633.535156	2649.464844	
413	2628.000000	2643.948242	2633.474121	2649.525879	
414	2627.034424	2645.965576	2634.965576	2648.034424	
415	2626.000000	2646.508301	2635.016846	2647.491699	
416	2628.003418	2647.001709	2635.502441	2649.001709	
417	2628.468750	2646.468750	2635.468750	2649.489502	
418	2625.959717	2645.000000	2634.520020	2649.520020	
419	2626.059570	2643.940430	2633.940430	2648.410400	
420	2628.079834	2644.079834	2633.539795	2648.079834	
421	2627.349609	2644.449951	2633.449951	2647.349609	
422	2624.879395	2645.120605	2634.120605	2647.120605	
423	2625.712646	2643.716553	2634.429199	2648.570801	
424	2627.581787	2642.000000	2634.000000	2650.163574	
425	2627.407471	2643.185059	2632.814941	2649.222412	
426	2626.396973	2644.603027	2635.618164	2649.809082	
427	2626.000000	2642.546143	2634.319092	2650.386475	
428	2626.624268	2642.248535	2633.872803	2647.502930	
429	2626.364502	2642.364502	2633.093262	2646.635498	
430	2626.000000	2642.647217	2632.647217	2648.941895	
431	2626.659180	2641.681641	2633.659180	2647.363525	
432	2627.671387	2643.685791	2632.656982	2648.014404	
433	2627.315430	2644.315430	2632.000000	2649.000000	
434	2625.604736	2644.000000	2633.395264	2648.302246	
435	2625.710449	2642.579346	2635.420654	2649.420654	
436	2628.167969	2644.890625	2636.000000	2647.832031	
437	2629.000000	2645.265137	2634.530518	2647.000000	
438	2628.253174	2646.493652	2637.734375	2647.746826	
439	2628.759033	2643.963867	2637.481934	2650.277100	
440	2629.771240	2642.228760	2639.313965	2648.686035	
441	2630.000000	2642.783691	2636.081543	2647.216309	
442	2626.019531	2644.592285	2635.000000	2650.184570	
443	2625.808350	2642.575195	2635.808350	2648.575195	
444	2629.280762	2644.460693	2634.359619	2648.000000	
445	2628.335449	2643.335449	2634.000000	2650.496582	
446	2628.844238	2643.844238	2636.532959	2651.000000	
447	2628.143799	2642.287598	2634.431396	2647.575195	
448	2626.264404	2642.000000	2635.735596	2649.603271	
449	2626.878906	2643.757568	2635.121094	2648.242432	
450	2628.779297	2646.668945	2636.779297	2649.779297	
451	2626.300781	2645.200439	2635.200439	2650.000000	
452	2626.000000	2646.818604	2635.000000	2652.728027	
453	2627.836182	2645.163818	2634.081787	2649.327637	
454	2628.926514	2644.073486	2634.926514	2649.926514	
455	2627.130371	2644.000000	2633.130371	2650.000000	
456	2628.885986	2644.000000	2633.943115	2650.943115	
457	2627.097168	2644.951416	2634.000000	2649.097168	
458	2627.000000	2645.000000	2634.959717	2649.959717	
459	2627.967285	2643.065430	2633.065430	2648.065430	
460	2627.025879	2646.896484	2633.974121	2650.922363	
461	2627.000000	2644.059082	2634.000000	2651.000000	
462	2628.974121	2645.974121	2636.961182	2652.974121	
463	2629.993896	2645.006104	2635.011963	2648.030029	
464	2628.997314	2645.998535	2635.998047	2653.996582	
465	2625.019775	2644.000000	2633.013184	2649.013184	
466	2628.000000	2644.000000	2635.000000	2650.976318	
467	2628.032227	2644.016113	2635.048340	2649.000000	
468	2630.000000	2644.980469	2637.902588	2649.019531	
469	2629.934326	2644.043701	2633.021973	2650.000000	
470	2627.000000	2645.905029	2634.023682	2649.976318	
471	2626.975098	2642.099121	2635.024902	2649.049561	
472	2626.025391	2645.898193	2635.974609	2650.923584	
473	2626.973389	2642.026611	2634.947021	2648.026611	
474	2625.944336	2642.944336	2632.972168	2648.916748	
475	2624.057373	2641.057373	2632.085938	2646.000000	
476	2626.000000	2643.000000	2634.883301	2646.058350	
477	2625.942627	2643.000000	2631.086182	2648.057373	
478	2624.027588	2642.944824	2633.972412	2649.944824	
479	2625.026611	2641.053223	2632.973389	2648.026611	
480	2626.000000	2642.948242	2632.000000	2649.025879	
481	2625.949951	2641.100098	2632.050049	2650.024902	
482	2624.072266	2645.024170	2634.024170	2650.951904	
483	2627.023193	2646.023193	2635.046387	2649.069580	
484	2628.067139	2646.977539	2637.000000	2651.977539	
485	2630.956299	2645.978027	2637.000000	2650.956299	
486	2628.978271	2645.000000	2637.000000	2649.000000	
487	2628.022217	2645.000000	2636.933594	2648.977783	
488	2628.953613	2644.907227	2633.953613	2647.976807	
489	2626.924561	2641.075439	2632.050293	2647.025146	
490	2624.000000	2643.945312	2634.027344	2647.917969	
491	2624.118164	2642.088623	2635.059082	2645.088623	
492	2627.936523	2644.968262	2637.000000	2647.968262	
493	2626.102783	2644.068604	2637.068604	2647.136963	
494	2628.849609	2645.924805	2638.962402	2651.037598	
495	2625.083252	2643.958496	2637.833496	2651.875244	
496	2627.045654	2643.000000	2634.045654	2649.000000	
497	2627.950439	2643.099121	2635.000000	2649.049561	
498	2627.000000	2644.839600	2634.893066	2649.786133	
499	2627.000000	2642.173096	2633.173096	2646.230713	
500	2626.876709	2644.876709	2635.814941	2649.814941	
501	2625.196289	2643.065430	2633.065430	2647.261719	
502	2628.069580	2643.861084	2634.138916	2650.791504	
503	2628.925781	2642.222656	2636.074219	2648.000000	
504	2627.920898	2644.842041	2636.762939	2647.842041	
505	2627.083252	2643.166748	2634.250000	2646.166748	
506	2628.087646	2644.912354	2636.649658	2648.000000	
507	2628.816895	2644.000000	2633.183105	2648.091553	
508	2627.189697	2644.189697	2635.000000	2648.905029	
509	2629.389404	2646.000000	2635.486816	2648.194824	
510	2632.801514	2646.000000	2639.503906	2650.099121	
511	2630.899902	2645.899902	2635.300293	2650.899902	
512	2629.899414	2644.899414	2637.698486	2649.899414	
513	2629.000000	2644.100586	2635.301758	2649.301758	
514	2628.899658	2645.000000	2637.497803	2651.799072	
515	2627.699219	2645.100342	2633.401123	2650.100342	
516	2625.099609	2645.900391	2636.800537	2650.601074	
517	2626.000000	2644.901611	2635.000000	2647.000000	
